position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white_elo,black_elo,white,black,fen,actual_move_uci,actual_move_san,high_complexity,complexity_score,image_path,inference_status,elo_bucket_start,elo_bucket_label,maia_rank,maia_probability,maia_covered,maia_hit_at_1,maia_hit_at_3,maia_hit_at_5,stockfish_rank_found,stockfish_rank_clipped,stockfish_topk,stockfish_score_text,stockfish_covered,stockfish_hit_at_1,stockfish_hit_at_3,stockfish_hit_at_5
OFUgj2iX_ply_23,OFUgj2iX,23,12,black,1165,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B1P3/2N2N2/PPP1QnP1/R1B2RK1 b kq - 3 12,f2e4,Nxe4+,True,28,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_23.png,success,1100,1100-1199,1,0.5559,True,True,True,True,3,3,20,+2.66,True,False,True,True
OFUgj2iX_ply_24,OFUgj2iX,24,13,white,1178,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B1n3/2N2N2/PPP1Q1P1/R1B2RK1 w kq - 0 13,g1h1,Kh1,True,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_24.png,success,1100,1100-1199,2,0.3385,True,False,True,True,6,6,7,-6.96,True,False,False,False
OFUgj2iX_ply_25,OFUgj2iX,25,13,black,1165,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B1n3/2N2N2/PPP1Q1P1/R1B2R1K b kq - 1 13,e4f2,Nf2+,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_25.png,success,1100,1100-1199,3,0.0599,True,False,True,True,6,6,20,+1.53,True,False,False,False
OFUgj2iX_ply_26,OFUgj2iX,26,14,white,1178,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B5/2N2N2/PPP1QnP1/R1B2R1K w kq - 2 14,h1g1,Kg1,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_26.png,success,1100,1100-1199,2,0.3758,True,False,True,True,2,2,4,-3.65,True,False,True,True
OFUgj2iX_ply_27,OFUgj2iX,27,14,black,1165,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B5/2N2N2/PPP1QnP1/R1B2RK1 b kq - 3 14,f2e4,Ne4+,True,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_27.png,success,1100,1100-1199,3,0.1771,True,False,True,True,4,4,20,+2.77,True,False,False,True
OFUgj2iX_ply_28,OFUgj2iX,28,15,white,1178,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B1n3/2N2N2/PPP1Q1P1/R1B2RK1 w kq - 4 15,g1h1,Kh1,True,15,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_28.png,success,1100,1100-1199,2,0.3385,True,False,True,True,7,7,7,-7.34,True,False,False,False
OFUgj2iX_ply_29,OFUgj2iX,29,15,black,1165,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B1n3/2N2N2/PPP1Q1P1/R1B2R1K b kq - 5 15,e4c3,Nxc3,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_29.png,success,1100,1100-1199,2,0.3295,True,False,True,True,2,2,20,+2.57,True,False,True,True
OFUgj2iX_ply_30,OFUgj2iX,30,16,white,1178,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B5/2n2N2/PPP1Q1P1/R1B2R1K w kq - 0 16,b2c3,bxc3,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_30.png,success,1100,1100-1199,1,0.893,True,True,True,True,2,2,20,-3.65,True,False,True,True
OFUgj2iX_ply_31,OFUgj2iX,31,16,black,1165,1178,1165,renitravi,Mind-Fork,r1bqk2r/pppp1pp1/2n4p/2b1p3/2B5/2P2N2/P1P1Q1P1/R1B2R1K b kq - 0 16,d7d6,d6,True,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_31.png,success,1100,1100-1199,2,0.3588,True,False,True,True,4,4,20,+3.02,True,False,False,True
OFUgj2iX_ply_32,OFUgj2iX,32,17,white,1178,1178,1165,renitravi,Mind-Fork,r1bqk2r/ppp2pp1/2np3p/2b1p3/2B5/2P2N2/P1P1Q1P1/R1B2R1K w kq - 0 17,f3g5,Ng5,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_32.png,success,1100,1100-1199,11,0.0172,True,False,False,False,,21,20,,False,False,False,False
OFUgj2iX_ply_33,OFUgj2iX,33,17,black,1165,1178,1165,renitravi,Mind-Fork,r1bqk2r/ppp2pp1/2np3p/2b1p1N1/2B5/2P5/P1P1Q1P1/R1B2R1K b kq - 1 17,h6g5,hxg5+,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_33.png,success,1100,1100-1199,1,0.9587,True,True,True,True,1,1,20,M+2,True,True,True,True
OFUgj2iX_ply_34,OFUgj2iX,34,18,white,1178,1178,1165,renitravi,Mind-Fork,r1bqk2r/ppp2pp1/2np4/2b1p1p1/2B5/2P5/P1P1Q1P1/R1B2R1K w kq - 0 18,e2h5,Qh5,False,,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_34.png,failed_inference,1100,1100-1199,,,False,False,False,False,1,1,1,M-1,True,True,True,True
OFUgj2iX_ply_35,OFUgj2iX,35,18,black,1165,1178,1165,renitravi,Mind-Fork,r1bqk2r/ppp2pp1/2np4/2b1p1pQ/2B5/2P5/P1P3P1/R1B2R1K b kq - 1 18,h8h5,Rxh5#,False,,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/OFUgj2iX_ply_35.png,failed_inference,1100,1100-1199,,,False,False,False,False,1,1,20,M+1,True,True,True,True
eFTG0E89_ply_18,eFTG0E89,18,10,white,1153,1153,1226,RandomKid1,twila,r2qk2r/ppp1bppp/2n1p3/8/4P3/2N5/PPPP2PP/R1BQK2R w KQkq - 0 10,e1g1,O-O,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_18.png,success,1100,1100-1199,2,0.3064,True,False,True,True,1,1,20,-0.51,True,True,True,True
eFTG0E89_ply_20,eFTG0E89,20,11,white,1153,1153,1226,RandomKid1,twila,r3k2r/pppqbppp/2n1p3/8/4P3/2N5/PPPP2PP/R1BQ1RK1 w kq - 2 11,d1f3,Qf3,True,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_20.png,success,1100,1100-1199,2,0.334,True,False,True,True,3,3,20,-0.80,True,False,True,True
eFTG0E89_ply_22,eFTG0E89,22,12,white,1153,1153,1226,RandomKid1,twila,r3k2r/pppqbppp/4p3/4n3/4P3/2N2Q2/PPPP2PP/R1B2RK1 w kq - 4 12,f3g3,Qg3,True,50,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_22.png,success,1100,1100-1199,2,0.2053,True,False,True,True,2,2,20,-0.45,True,False,True,True
eFTG0E89_ply_24,eFTG0E89,24,13,white,1153,1153,1226,RandomKid1,twila,r3k2r/pppq1ppp/4pb2/4n3/4P3/2N3Q1/PPPP2PP/R1B2RK1 w kq - 6 13,c3e2,Ne2,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_24.png,success,1100,1100-1199,4,0.0422,True,False,False,True,5,5,20,-0.47,True,False,False,True
eFTG0E89_ply_26,eFTG0E89,26,14,white,1153,1153,1226,RandomKid1,twila,2kr3r/pppq1ppp/4pb2/4n3/4P3/6Q1/PPPPN1PP/R1B2RK1 w - - 8 14,e2f4,Nf4,True,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_26.png,success,1100,1100-1199,3,0.0991,True,False,True,True,,21,20,,False,False,False,False
eFTG0E89_ply_28,eFTG0E89,28,15,white,1153,1153,1226,RandomKid1,twila,2kr3r/pppq1ppp/4pbn1/8/4PN2/6Q1/PPPP2PP/R1B2RK1 w - - 10 15,c2c3,c3,True,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_28.png,success,1100,1100-1199,4,0.0261,True,False,False,True,1,1,20,-0.47,True,True,True,True
eFTG0E89_ply_30,eFTG0E89,30,16,white,1153,1153,1226,RandomKid1,twila,2kr3r/pppq1ppp/4pb2/8/4Pn2/2P3Q1/PP1P2PP/R1B2RK1 w - - 0 16,f1f4,Rxf4,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_30.png,success,1100,1100-1199,2,0.4121,True,False,True,True,2,2,20,-2.65,True,False,True,True
eFTG0E89_ply_32,eFTG0E89,32,17,white,1153,1153,1226,RandomKid1,twila,2kr3r/pppq1ppp/4p3/4b3/4PR2/2P3Q1/PP1P2PP/R1B3K1 w - - 1 17,f4f7,Rxf7,False,4,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_32.png,success,1100,1100-1199,7,0.0244,True,False,False,False,7,7,20,-4.06,True,False,False,False
eFTG0E89_ply_34,eFTG0E89,34,18,white,1153,1153,1226,RandomKid1,twila,2kr3r/ppp2qpp/4p3/4b3/4P3/2P3Q1/PP1P2PP/R1B3K1 w - - 0 18,g3e5,Qxe5,False,4,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_34.png,success,1100,1100-1199,1,0.9849,True,True,True,True,1,1,20,-4.46,True,True,True,True
eFTG0E89_ply_36,eFTG0E89,36,19,white,1153,1153,1226,RandomKid1,twila,2kr1r2/ppp2qpp/4p3/4Q3/4P3/2P5/PP1P2PP/R1B3K1 w - - 1 19,h2h3,h3,False,,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_36.png,failed_inference,1100,1100-1199,,,False,False,False,False,1,1,20,-5.30,True,True,True,True
eFTG0E89_ply_38,eFTG0E89,38,20,white,1153,1153,1226,RandomKid1,twila,2kr1r2/ppp3pp/4p3/4Q3/4P3/2P4P/PP1P2P1/R1B2qK1 w - - 1 20,g1h2,Kh2,False,7,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_38.png,success,1100,1100-1199,1,1.0,True,True,True,True,1,1,1,-4.64,True,True,True,True
eFTG0E89_ply_40,eFTG0E89,40,21,white,1153,1153,1226,RandomKid1,twila,2kr4/ppp3pp/4p3/4Q3/4P3/2P4P/PP1P1rPK/R1B2q2 w - - 3 21,e5e6,Qxe6+,True,31,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_40.png,success,1100,1100-1199,1,0.5316,True,True,True,True,2,2,20,-3.77,True,False,True,True
eFTG0E89_ply_42,eFTG0E89,42,22,white,1153,1153,1226,RandomKid1,twila,1k1r4/ppp3pp/4Q3/8/4P3/2P4P/PP1P1rPK/R1B2q2 w - - 1 22,e6g4,Qg4,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_42.png,success,1100,1100-1199,1,0.81,True,True,True,True,1,1,20,-4.07,True,True,True,True
eFTG0E89_ply_44,eFTG0E89,44,23,white,1153,1153,1226,RandomKid1,twila,1k1r4/ppp3pp/8/8/4PrQ1/2P4P/PP1P2PK/R1B2q2 w - - 3 23,g4g7,Qxg7,True,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_44.png,success,1100,1100-1199,1,0.567,True,True,True,True,2,2,20,-4.27,True,False,True,True
eFTG0E89_ply_46,eFTG0E89,46,24,white,1153,1153,1226,RandomKid1,twila,1k3r2/ppp3Qp/8/8/4Pr2/2P4P/PP1P2PK/R1B2q2 w - - 1 24,d2d4,d4,True,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_46.png,success,1100,1100-1199,2,0.2385,True,False,True,True,1,1,20,-2.26,True,True,True,True
eFTG0E89_ply_48,eFTG0E89,48,25,white,1153,1153,1226,RandomKid1,twila,1k3r2/p1p3Qp/1p6/8/3PPr2/2P4P/PP4PK/R1B2q2 w - - 0 25,c1f4,Bxf4,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/eFTG0E89_ply_48.png,success,1100,1100-1199,1,0.6929,True,True,True,True,1,1,20,+3.09,True,True,True,True
oka1HHo3_ply_18,oka1HHo3,18,10,white,1195,1195,1094,chikirapnaw,osmankbo,r2q1rk1/ppp1nppp/2nbb3/4p3/8/2PP1PP1/PP2N1BP/RNBQK2R w KQ - 5 10,f3f4,f4,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_18.png,success,1100,1100-1199,7,0.036,True,False,False,False,6,6,20,-1.62,True,False,False,False
oka1HHo3_ply_20,oka1HHo3,20,11,white,1195,1195,1094,chikirapnaw,osmankbo,r2q1rk1/ppp1nppp/2nbb3/8/5p2/2PP2P1/PP2N1BP/RNBQK2R w KQ - 0 11,g3f4,gxf4,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_20.png,success,1100,1100-1199,3,0.0851,True,False,True,True,3,3,20,-2.36,True,False,True,True
oka1HHo3_ply_22,oka1HHo3,22,12,white,1195,1195,1094,chikirapnaw,osmankbo,r2q1rk1/ppp1nppp/2nb4/8/5Pb1/2PP4/PP2N1BP/RNBQK2R w KQ - 1 12,h2h3,h3,True,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_22.png,success,1100,1100-1199,1,0.3401,True,True,True,True,2,2,20,-2.49,True,False,True,True
oka1HHo3_ply_24,oka1HHo3,24,13,white,1195,1195,1094,chikirapnaw,osmankbo,r2qr1k1/ppp1nppp/2nb4/8/5Pb1/2PP3P/PP2N1B1/RNBQK2R w KQ - 1 13,h3g4,hxg4,False,6,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_24.png,success,1100,1100-1199,1,0.9838,True,True,True,True,1,1,20,+2.78,True,True,True,True
oka1HHo3_ply_26,oka1HHo3,26,14,white,1195,1195,1094,chikirapnaw,osmankbo,r2qr1k1/ppp1nppp/2n5/2b5/5PP1/2PP4/PP2N1B1/RNBQK2R w KQ - 1 14,d3d4,d4,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_26.png,success,1100,1100-1199,1,0.3933,True,True,True,True,1,1,20,+3.01,True,True,True,True
oka1HHo3_ply_28,oka1HHo3,28,15,white,1195,1195,1094,chikirapnaw,osmankbo,r2qr1k1/ppp1nppp/2nb4/8/3P1PP1/2P5/PP2N1B1/RNBQK2R w KQ - 1 15,a2a3,a3,True,12,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_28.png,success,1100,1100-1199,16,0.0058,True,False,False,False,11,11,20,+3.25,True,False,False,False
oka1HHo3_ply_30,oka1HHo3,30,16,white,1195,1195,1094,chikirapnaw,osmankbo,r2qr1k1/1pp1nppp/p1nb4/8/3P1PP1/P1P5/1P2N1B1/RNBQK2R w KQ - 0 16,b2b4,b4,True,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_30.png,success,1100,1100-1199,3,0.1225,True,False,True,True,8,8,20,+2.98,True,False,False,False
oka1HHo3_ply_32,oka1HHo3,32,17,white,1195,1195,1094,chikirapnaw,osmankbo,r2qr1k1/npp1nppp/p2b4/8/1P1P1PP1/P1P5/4N1B1/RNBQK2R w KQ - 1 17,c3c4,c4,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_32.png,success,1100,1100-1199,3,0.0759,True,False,True,True,6,6,20,+3.75,True,False,False,False
oka1HHo3_ply_34,oka1HHo3,34,18,white,1195,1195,1094,chikirapnaw,osmankbo,r2qr1k1/n1p1nppp/p2b4/1p6/1PPP1PP1/P7/4N1B1/RNBQK2R w KQ - 0 18,c4c5,c5,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_34.png,success,1100,1100-1199,1,0.5808,True,True,True,True,1,1,20,+4.20,True,True,True,True
oka1HHo3_ply_36,oka1HHo3,36,19,white,1195,1195,1094,chikirapnaw,osmankbo,r2qr1k1/n1p1nppp/p7/1pP5/1P1P1bP1/P7/4N1B1/RNBQK2R w KQ - 0 19,e2f4,Nxf4,True,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_36.png,success,1100,1100-1199,3,0.0698,True,False,True,True,4,4,20,+3.43,True,False,False,True
oka1HHo3_ply_38,oka1HHo3,38,20,white,1195,1195,1094,chikirapnaw,osmankbo,r2qr1k1/n1p2ppp/p7/1pPn4/1P1P1NP1/P7/6B1/RNBQK2R w KQ - 1 20,f4e2,Ne2,True,26,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_38.png,success,1100,1100-1199,1,0.5534,True,True,True,True,3,3,8,+3.96,True,False,True,True
oka1HHo3_ply_40,oka1HHo3,40,21,white,1195,1195,1094,chikirapnaw,osmankbo,r3r1k1/n1p1qppp/p7/1pPn4/1P1P2P1/P7/4N1B1/RNBQK2R w KQ - 3 21,g2d5,Bxd5,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_40.png,success,1100,1100-1199,1,0.5338,True,True,True,True,1,1,20,+5.98,True,True,True,True
oka1HHo3_ply_42,oka1HHo3,42,22,white,1195,1195,1094,chikirapnaw,osmankbo,r3r1k1/n3qppp/p1p5/1pPB4/1P1P2P1/P7/4N3/RNBQK2R w KQ - 0 22,h1h2,Rh2,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_42.png,success,1100,1100-1199,8,0.0162,True,False,False,False,13,13,20,+4.77,True,False,False,False
oka1HHo3_ply_44,oka1HHo3,44,23,white,1195,1195,1094,chikirapnaw,osmankbo,r3r1k1/n3qppp/p7/1pPp4/1P1P2P1/P7/4N2R/RNBQK3 w Q - 0 23,c1b2,Bb2,True,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_44.png,success,1100,1100-1199,13,0.0083,True,False,False,False,15,15,20,+3.54,True,False,False,False
oka1HHo3_ply_46,oka1HHo3,46,24,white,1195,1195,1094,chikirapnaw,osmankbo,3rr1k1/n3qppp/p7/1pPp4/1P1P2P1/P7/1B2N2R/RN1QK3 w Q - 2 24,b1d2,Nd2,True,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_46.png,success,1100,1100-1199,3,0.1385,True,False,True,True,4,4,20,+3.94,True,False,False,True
oka1HHo3_ply_48,oka1HHo3,48,25,white,1195,1195,1094,chikirapnaw,osmankbo,3rr1k1/4qppp/p1n5/1pPp4/1P1P2P1/P7/1B1NN2R/R2QK3 w Q - 4 25,d2f3,Nf3,True,23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_48.png,success,1100,1100-1199,1,0.3774,True,True,True,True,8,8,20,+3.84,True,False,False,False
oka1HHo3_ply_50,oka1HHo3,50,26,white,1195,1195,1094,chikirapnaw,osmankbo,3rr1k1/5ppp/p1n5/1pPp4/1P1P2P1/P3qN2/1B2N2R/R2QK3 w Q - 6 26,a1c1,Rc1,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_50.png,success,1100,1100-1199,12,0.0083,True,False,False,False,10,10,20,+1.96,True,False,False,False
oka1HHo3_ply_52,oka1HHo3,52,27,white,1195,1195,1094,chikirapnaw,osmankbo,4r1k1/3r1ppp/p1n5/1pPp4/1P1P2P1/P3qN2/1B2N2R/2RQK3 w - - 8 27,h2h3,Rh3,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_52.png,success,1100,1100-1199,6,0.027,True,False,False,False,5,5,20,+2.95,True,False,False,True
oka1HHo3_ply_54,oka1HHo3,54,28,white,1195,1195,1094,chikirapnaw,osmankbo,4r1k1/4rppp/p1n5/1pPp4/1P1P2P1/P3qN1R/1B2N3/2RQK3 w - - 10 28,e1f1,Kf1,True,17,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_54.png,success,1100,1100-1199,8,0.0034,True,False,False,False,2,2,20,+3.05,True,False,True,True
oka1HHo3_ply_56,oka1HHo3,56,29,white,1195,1195,1094,chikirapnaw,osmankbo,4r1k1/4rppp/p1n1q3/1pPp4/1P1P2P1/P4N1R/1B2N3/2RQ1K2 w - - 12 29,c1c2,Rc2,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_56.png,success,1100,1100-1199,1,0.396,True,True,True,True,8,8,20,+3.19,True,False,False,False
oka1HHo3_ply_58,oka1HHo3,58,30,white,1195,1195,1094,chikirapnaw,osmankbo,4r1k1/4rppp/p1n5/1pPp4/1P1P2q1/P4N1R/1BR1N3/3Q1K2 w - - 0 30,e2g1,Neg1,True,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_58.png,success,1100,1100-1199,2,0.1408,True,False,True,True,2,2,20,+3.20,True,False,True,True
smsBfSdW_ply_18,smsBfSdW,18,10,white,1134,1134,1183,zentiger,mkant6572,rn1q1rk1/pp3pbp/2p1p1p1/3p1b2/2PPn3/2NBPN1P/PP3PP1/R1BQR1K1 w - - 0 10,c3a4,Na4,True,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/smsBfSdW_ply_18.png,success,1100,1100-1199,22,0.0027,True,False,False,False,,21,20,,False,False,False,False
smsBfSdW_ply_19,smsBfSdW,19,10,black,1183,1134,1183,zentiger,mkant6572,rn1q1rk1/pp3pbp/2p1p1p1/3p1b2/N1PPn3/3BPN1P/PP3PP1/R1BQR1K1 b - - 1 10,b7b5,b5,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/smsBfSdW_ply_19.png,success,1100,1100-1199,4,0.0638,True,False,False,True,14,14,20,-0.85,True,False,False,False
smsBfSdW_ply_20,smsBfSdW,20,11,white,1134,1134,1183,zentiger,mkant6572,rn1q1rk1/p4pbp/2p1p1p1/1p1p1b2/N1PPn3/3BPN1P/PP3PP1/R1BQR1K1 w - - 0 11,c4b5,cxb5,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/smsBfSdW_ply_20.png,success,1100,1100-1199,1,0.6153,True,True,True,True,1,1,20,+1.12,True,True,True,True
smsBfSdW_ply_21,smsBfSdW,21,11,black,1183,1134,1183,zentiger,mkant6572,rn1q1rk1/p4pbp/2p1p1p1/1P1p1b2/N2Pn3/3BPN1P/PP3PP1/R1BQR1K1 b - - 0 11,c6b5,cxb5,True,21,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/smsBfSdW_ply_21.png,success,1100,1100-1199,1,0.6261,True,True,True,True,3,3,20,-1.27,True,False,True,True
